gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
TSPAN4	1018.2148360700031	-1.1560068915165251	0.07489312251782042	3.614372618150115e-55	7.978727554566379e-51
MIB2	477.3699784108187	-1.3941622621177325	0.0906242466437645	4.027870239372649e-55	8.891523553415123e-51
ENSG00000286037	52.58549516023022	5.362293765000184	0.3493105923684381	5.684781466002799e-55	1.254915508620118e-50
KLHL25	738.2033213372448	-1.0429067322314387	0.06775675776404108	9.032012413661538e-55	1.9938167403157844e-50
ENSG00000267469	48.63455323718405	5.134281962682591	0.33539743165822505	1.5832513409643494e-54	3.4950273351788013e-50
ZMIZ2	1958.0400232790764	-1.3144217963796516	0.08613831975917546	3.61534038026227e-54	7.98086388942896e-50
SURF2	713.2122894006292	-1.237065011055097	0.08104260301102478	4.177413751062084e-54	9.221640855469551e-50
LRRC14	641.2076773233798	-1.3543734860818022	0.08903658920888656	6.594002657955156e-54	1.4556260867436007e-49
SREBF1	1980.1437753514128	-1.4690026111500645	0.09698267217868467	1.1219023128111518e-53	2.4765993555306176e-49
UQCR11	185.07335951128601	-2.1900598510994858	0.145096510618326	1.5693485449245316e-53	3.4643369129209036e-49
SLC38A5	1610.2843624585973	-1.7229269515412429	0.11455942502442341	2.0501122844276317e-53	4.525622867873997e-49
FBXL6	327.8680048109282	-1.6333631253795833	0.10865663631140918	3.1489626532169877e-53	6.951335056976501e-49
GFER	950.9304496498362	-1.0858631285594709	0.07175572246412149	4.358579173907934e-53	9.621563526401764e-49
ZNF511	145.3283954849299	-2.9650444218342655	0.19535322244910294	9.14529377224716e-53	2.0188236002235603e-48
RRP9	1579.8289602637187	-1.1085058018485352	0.07363650190293727	1.375893389013246e-52	3.0372846562467404e-48
PTPN14	617.6691555913841	1.3730560280444881	0.09149876593866334	1.3849210971872963e-52	3.0572133220409566e-48
ZBTB45	521.985366838547	-1.3609001801191085	0.0908789359333223	2.321280338939494e-52	5.124226348208933e-48
CXXC1	1450.4446506079246	-1.0430322409365498	0.0694210028317884	2.4602089129814692e-52	5.430911175406593e-48
LMNA	1115.759839848267	-1.2697115173492164	0.08507258170423496	6.54909216650442e-52	1.4457120957558506e-47
SLC9A1	1008.7286150720581	-1.007271152650224	0.06738904138564872	8.628595550802106e-52	1.904762467839565e-47
BTNL12P	260.28738411151807	1.6011453792179573	0.10837313728074953	1.7103965657788756e-51	3.7757004189568677e-47
DBNL	1473.6910488262351	-1.0328564492859533	0.06940993263283875	2.1968547720398997e-51	4.849556909278079e-47
MFSD5	563.3581219252833	-1.3991080647118943	0.09446425567201236	2.3363821066290313e-51	5.157563500383587e-47
CCDC85B	656.7048952310038	-1.3971141900499453	0.09449146243851266	3.4319708540220436e-51	7.576075660253661e-47
QTRT1	778.806893491889	-1.1749249297025932	0.07924025032554427	3.5621862665678895e-51	7.863526183448616e-47
TENT5B	3018.295577340092	-1.4265277918623538	0.09665916512779182	4.582364034544638e-51	1.011556860625729e-46
SLC2A6	585.7532548030622	-2.1844128022491596	0.14851831760552828	4.902735825878695e-51	1.082278933562722e-46
RBCK1	912.054336132647	-1.0558916793835254	0.07125830422806359	5.308567455009574e-51	1.1718662656933634e-46
SYVN1	803.5624413948075	-1.0504842003094594	0.07098170632090661	7.069723982134973e-51	1.5606415690562952e-46
SCAND1	1000.3486864622492	-1.6650183959764422	0.1138126630292616	1.1281235971820173e-50	2.490332840779303e-46
MBD3	1642.7226865554967	-1.527378816298361	0.10480139429958613	4.508569104330287e-50	9.952666297809108e-46
STMN3	1678.7890509250633	-1.634641618049255	0.11270099568158372	7.93004211145306e-50	1.750556796103263e-45
NOTCH3	4368.032688641228	-1.0514664448214321	0.0718737352902955	8.702688174002925e-50	1.9211184144111458e-45
ERBB2	19714.479748707912	-1.2463552521480117	0.08557327521347248	1.445389305844753e-49	3.190696892652292e-45
CHTF18	919.242478427533	-1.2721658850755357	0.08740325178631386	1.5511912857305624e-49	3.424254763250217e-45
MXD3	225.1161648012721	1.7609667985677788	0.12213493225560099	1.8291193711322582e-49	4.03778101177446e-45
ZNF512B	1326.1165469415075	-1.200204984695256	0.08245494792365345	1.8453516082299974e-49	4.073613675167719e-45
CLUH	3599.5530687810574	-1.1260217059887234	0.07734266933980372	2.0807423708366608e-49	4.5932387836219284e-45
RFX1	998.2083840960156	-1.2596885106481719	0.08668935725600681	2.2821268878763614e-49	5.0377951049870676e-45
RCC2-AS1	52.52633608469111	3.849432911450767	0.26383510865106347	4.568612090609474e-49	1.0085211190020414e-44
ATAD3B	1645.7526069632934	-1.693781567651467	0.11800965704236391	5.7223619435530225e-49	1.2632113990393298e-44
SDF2L1	416.78715259472114	-2.009752179722598	0.14018531679588175	5.8454530582233455e-49	1.2903837626028036e-44
MDC1-AS1	83.43051686081792	3.2275705309891007	0.22142314791172812	8.445194808176288e-49	1.8642767539049156e-44
LIX1L-AS1	66.60912664869888	3.1765622797818507	0.21828782213618292	1.1968113580633829e-48	2.641961072924918e-44
REX1BD	474.6662730801001	-1.458541127358355	0.10168213160176975	1.7086055684363933e-48	3.771746792323338e-44
ENSG00000258424	101.18211910413547	2.6841625359150427	0.18568944521944666	2.1893664350426602e-48	4.833026405356672e-44
PGAP2	1293.057023714114	-1.0969515193402466	0.07626271616681989	2.817781681124911e-48	6.22025306108324e-44
MYBBP1A	4643.828179182605	-1.0972910015153041	0.07641728770958796	4.019315033948234e-48	8.872637937440726e-44
CDT1	2546.4162377988096	-1.0625828132368162	0.0739813914797859	4.1138152680032053e-48	9.081247204117076e-44
ATXN7L3-AS1	262.5013821440716	2.8783305600512117	0.199521853336225	5.568679904216357e-48	1.2292860888557607e-43
LRTOMT	108.39855849074185	2.832096322745185	0.1972452773362919	1.3473938067548147e-47	2.9743718284112533e-43
SYNGR2	901.9374705221969	-1.0090751473701118	0.07068434670079289	1.6341984520998856e-47	3.607493083010497e-43
ZNRD2	741.3161766664552	-1.0824355772971748	0.07592689609089995	1.8216784900042252e-47	4.0213552666843274e-43
FHL3	691.6211415036573	-1.257517039409483	0.0884398948854055	2.079691671233052e-47	4.5909193642469624e-43
RPS10-NUDT3	214.69630951438495	-1.7352198237168486	0.12335761625328143	3.0106137302834357e-47	6.6459298096006846e-43
CD151	1851.7668886235485	-1.1178392690274883	0.0788061525147932	4.696538560803356e-47	1.0367608872973408e-42
TMEM198	243.00163835759008	-1.7002586115269551	0.12169357877930236	1.2769154098376823e-46	2.8187907672166836e-42
FSCN1	14911.17236728425	-1.009094522748442	0.07175128718123616	3.3441267873667034e-46	7.382159883111998e-42
ATP6V0E2	611.4829017701611	-1.0514420097001402	0.07488650161639457	4.1959306738695294e-46	9.262516962566987e-42
ENSG00000268015	57.050670873970894	5.973722977798665	0.43033852091754027	5.223340903338148e-46	1.1530525044118962e-41
DUS3L	637.3553879392051	-1.1808242013448236	0.08450631392564117	8.14649297239295e-46	1.7983383236557437e-41
ZNHIT2	226.68611749247862	-1.6559697202871977	0.11977487547846626	1.1475136861479568e-45	2.533136462171615e-41
IPO4	271.7828245079529	-1.4101276520499895	0.10151300293770515	1.2813720644289363e-45	2.8286288322268767e-41
TMUB1	629.0037262231517	-1.5234831955642294	0.11004261285835906	1.5295269006588703e-45	3.376430633204456e-41
VCAN-AS1	152.13824950093746	2.155275640639117	0.15601148405933069	1.5467109398274386e-45	3.4143643996690706e-41
TMEM109	1240.602670217924	-1.2184041290500778	0.08778571714953669	2.7732691208359933e-45	6.121991584245456e-41
RHOBTB3	634.2825349621716	1.3076772555025344	0.09442515059004034	3.310976278228779e-45	7.30898013419003e-41
PER1	970.431308180925	-1.0558451797423922	0.07601124595760775	3.401174038259322e-45	7.508091689457453e-41
DHX34	1154.3744673808135	-1.6116135248532568	0.11717922726663434	3.7201133671105056e-45	8.212150257896441e-41
HLTF	2884.72076536524	1.08040776568666	0.07856983653447651	2.2415974021703687e-44	4.948326265291089e-40
EIF4A2	14218.260267583813	1.065316160461248	0.07748454479557348	2.3884858431886733e-44	5.272582498838996e-40
CASKIN2	987.6868012416091	-1.1213458927858646	0.08163403632634864	2.5121216089644975e-44	5.545508451789129e-40
ENSG00000256813	43.34224682129843	3.639364250813008	0.2631265975524327	2.8464260710085747e-44	6.283485551751429e-40
ANTKMT	173.6830035791585	-2.0283368107829136	0.14949657051241347	2.9567929692047235e-44	6.527120479519427e-40
TBKBP1	570.6331464766738	-1.0738257321775715	0.07858896474970721	7.55041152800138e-44	1.6667533448063045e-39
ENSG00000260570	52.90761545318748	4.198415138551843	0.3062351598009691	8.195744544376058e-44	1.8092106081710148e-39
ENSG00000279694	36.90768146945653	4.372372998831723	0.32014649207255735	1.3332368632248833e-43	2.94312037556893e-39
ENSG00000262831	76.37531210804626	2.765514334577852	0.2024823250147359	2.1163232507845428e-43	4.6717835761068784e-39
ASPSCR1	737.7282718058551	-1.0482170397631223	0.0771830696169546	2.4899712778282653e-43	5.496611595805895e-39
ENSG00000227766	43.57150189893611	4.139722221425975	0.30365964777054766	2.545239359923693e-43	5.618615887031552e-39
TLCD1	624.9417609252839	-1.4597483957209618	0.10832544596145306	3.1743509791397964e-43	7.0073797864511e-39
DHCR7	5805.09214095161	-1.5611102719752632	0.11646685979684092	5.427453847495038e-43	1.1981104368345296e-38
MFSD3	647.366705767697	-1.7094581414015797	0.1279637010382392	5.641781188010767e-43	1.245423197253377e-38
ZNF668	472.0788716599629	-1.2999129732737835	0.09652876978040774	6.4255654757751935e-43	1.418443578777374e-38
RABAC1	359.5506133695027	-1.3451490270824693	0.10007924738328773	7.86330805274747e-43	1.735825252644004e-38
ZNF628	248.30644945209536	-1.707972658285749	0.12819132590642013	9.105434423711848e-43	2.0100246490343903e-38
NDOR1	566.2625902481196	-1.4343145567454039	0.10702071519926815	9.487201744865974e-43	2.0942997851791636e-38
SLC29A2	900.349506027703	-1.3365332207000862	0.09960488998882469	1.0965280099632651e-42	2.4205855819939075e-38
PRKCB	774.1108132945734	1.000655919898631	0.07439787679784421	1.657051983653552e-42	3.6579422539152163e-38
WDR90	350.2845726329252	-1.4810605359350533	0.11121498025224469	2.4522989857112888e-42	5.41345001095767e-38
SNRPN	560.2316842660695	-1.2014401567335184	0.08987153516460572	3.1462084203341843e-42	6.945255087887711e-38
SNX22	294.505006474886	1.9929792824206325	0.15125181433448773	5.278880145084992e-42	1.165312792027512e-37
BDNF-AS	179.0367650200229	1.7672421516766093	0.13415833686741224	5.794913927357139e-42	1.2792272494640884e-37
CTBP1-AS	37.29156117687186	4.757756469018805	0.3569570583573726	6.568395898948343e-42	1.4499733946928466e-37
ENSG00000249209	181.57414958367502	1.5244277322416988	0.11543064886755185	8.911765099630166e-42	1.9672721457433592e-37
CAMK2B	56.306387723329316	3.1415644621886036	0.23403843427350243	8.980102128195235e-42	1.9823575447990984e-37
TPRN	586.976021462879	-1.1753735728539627	0.08845598817684884	9.858998688292317e-42	2.176373960440529e-37
ENSG00000273734	70.27067056381391	3.354005841725081	0.2500187486595536	1.0094516858261713e-41	2.228364596461273e-37
HCFC1R1	569.952744420373	-1.0073849796134482	0.07568218747629904	1.0611284838409127e-41	2.3424411280788148e-37
ATF5	765.7472336260788	-1.6423684152631461	0.1250527492126571	1.4402665701935143e-41	3.1793884537021828e-37
MYL6B-AS1	72.7250595160492	3.4373004619620438	0.2571978392605972	1.925453081299494e-41	4.250437676968633e-37
TSKU	1065.682022581684	-1.2667123531813609	0.09584562647610098	2.0316640894064846e-41	4.484898477364815e-37
ENSG00000267512	53.69203617174992	3.2086236215789907	0.24119930519580446	4.606688730268899e-41	1.0169265372068595e-36
PRR36	1230.0807518582894	-1.2965120505763552	0.09868875590404329	5.28768977947482e-41	1.1672575188190666e-36
ENSG00000260798	51.413655496664205	3.678719753862674	0.2770985913164127	5.288672752060695e-41	1.1674745100173985e-36
MCOLN1	303.155059551559	-1.3785274288293246	0.10518333097701296	6.083032854299187e-41	1.3428295025865456e-36
C4orf48	90.42753773242607	-3.758955591919545	0.28383345364225837	7.541768652319904e-41	1.6648454299996188e-36
TMEM150A	391.5313438661692	-1.200629363446638	0.09144476435734038	7.582571869370837e-41	1.673852740163612e-36
HIF1A-AS3	97.40699157335371	2.261761027953369	0.17383473470134722	1.3009559827167905e-40	2.871860331847315e-36
ENSG00000269292	78.89371646389684	3.1940279728951855	0.24164053726493706	1.4179330823906552e-40	3.130087279377371e-36
UQCC3	481.05200413501797	-1.1804817707009372	0.09028319935490921	1.6237000435916595e-40	3.584317846228588e-36
ENSG00000285677	40.36493778786259	4.203223371590104	0.3198957406210961	1.7910374792461272e-40	3.953715235435826e-36
ENSG00000226526	38.44675610553086	5.571201922016721	0.4295518008748194	2.1028878463856926e-40	4.642124920896417e-36
FZR1	806.5767485853129	-1.0700053966846461	0.08194298281338762	2.605610645397119e-40	5.75188549971414e-36
ENSG00000261505	48.051900444278424	3.0396451789819428	0.23100538763804448	2.866678759989282e-40	6.32819336267634e-36
ENSG00000268854	38.06696045952684	5.111783669072129	0.39348787654787565	3.297791254796096e-40	7.279874194962382e-36
GCSH	90.25262101006383	-2.9450765647328785	0.2242601666316074	3.5951280282594146e-40	7.936245122382658e-36
ALDH16A1	579.1459488451985	-1.1496748577710734	0.08838523689085837	4.231548886240827e-40	9.341144166376626e-36
SLC43A2	679.4167440374163	-1.5191125824530172	0.1179312508431714	6.480062808203488e-40	1.4304738649109199e-35
ZNF423	2504.1223992467258	-1.0057034709311732	0.07736417875276846	6.5335836124060744e-40	1.442288582438641e-35
LCORL	732.3765695026933	1.1484852745428713	0.08855113880745162	6.950476674485952e-40	1.534317725892774e-35
STK11IP	626.1336407276132	-1.3434847176879534	0.10393916074321877	7.275207414731441e-40	1.6060020368019657e-35
ENSG00000257270	36.05853588327312	4.496656053810772	0.3469961354084011	1.2795812344545547e-39	2.8246755750584296e-35
ENSG00000251143	41.94303607902734	4.906488352674478	0.38074016495687657	1.766196036880973e-39	3.8988777514147477e-35
VPS18	1639.0250208206712	-1.0113670187024217	0.07827345049751681	1.7949300018337744e-39	3.962307979048057e-35
ENSG00000237938	38.00078222489498	5.809881159540905	0.45567693134334203	2.5033975416590432e-39	5.526250073212338e-35
ENSG00000263624	35.934636222098035	3.8151192354111516	0.2942093062009296	2.7064883912798258e-39	5.974573123750215e-35
CTNNA2	384.87469323592956	1.1468101598550016	0.08920856864187006	3.0786327937994157e-39	6.79608189231221e-35
FBXL18	988.7376239862172	-1.0168358133154576	0.07903520105960123	3.627865517213589e-39	8.008513129248998e-35
COQ4	565.6294129512963	-1.1147023629059787	0.0869214519158211	4.937630804763397e-39	1.0899820001515199e-34
ENSG00000269243	42.60172591962908	4.211043882370195	0.32700004960372486	5.420775672284704e-39	1.1966362296568485e-34
ACSM3	176.4429317328781	2.632929898560953	0.20535742139793953	9.020727632314663e-39	1.9913256248334616e-34
ENSG00000267168	90.72064206251895	2.8260443587082182	0.21990353230049725	1.1121905251192842e-38	2.45516058420082e-34
ENSG00000279716	33.99426988716283	4.0112075741809985	0.31256683410469044	1.2396416111022533e-38	2.7365088565082244e-34
DSG2-AS1	92.47834054362596	2.263161502292552	0.17916141774334296	1.7259134427628087e-38	3.8099539248989e-34
CLPP	964.78522623036	-1.0543374196473367	0.08279552157411131	1.7975129719515654e-38	3.968009885583081e-34
ADGRL1-AS1	96.2621725676741	2.5076047634905696	0.19721009097400471	2.0445537753246883e-38	4.5133524590292494e-34
FAM174C	511.4395085687682	-1.0835653339439817	0.08537116901356033	2.8709024554732524e-38	6.337517170457205e-34
FZD8	348.0655441813566	-1.492978275506818	0.1188708889701632	4.43413201906146e-38	9.788346432078174e-34
ANAPC2	698.14891542680175	-1.3268436823609155	0.10541821861099149	5.952362478769856e-38	1.3139840171884458e-33
MALAT1	1052.478445254609	1.437357370584372	0.11508571622801197	1.3498698086231437e-37	2.97983760253559e-33
EPHX3	624.2610717091063	-1.058785958942254	0.08420435341512221	1.3674073207457833e-37	3.0185516605463165e-33
ENSG00000251661	56.21244545524148	3.3672746998313983	0.2656416946983666	1.6090400114767041e-37	3.551955825334824e-33
CHMP1B-AS1	44.972176861859325	3.8787798161985174	0.3067573683673212	1.6152746652210658e-37	3.565718823475503e-33
C19orf47	367.0816227678899	-1.1091310767448148	0.08836672615587648	1.623593292050233e-37	3.584082192200889e-33
CCDC22	336.2401759789261	-1.2385292039300766	0.09890473988878941	1.729885612160931e-37	3.818722488845255e-33
NRSN2-AS1	230.31242006678968	1.3418804668905895	0.10744725175857439	1.9408805063108738e-37	4.284493717681254e-33
SAFB2	2400.5280237303327	-1.204380198312925	0.09621589702435465	2.006998157925923e-37	4.430448433621475e-33
SIPA1	744.659127243029	-1.0175554494575216	0.08118410047239814	2.506912442823373e-37	5.534009217532596e-33
COL4A2-AS1	35.934512953362606	5.4720573062795586	0.44035740657458883	2.531682267233984e-37	5.58868860491902e-33
ENSG00000285570	84.39616938012948	2.2820585874079087	0.18378680344220102	2.8394575945154935e-37	6.268102639892952e-33
TMEM104	880.4677294661097	-1.0264493868903224	0.08204643522162453	3.2892550609381614e-37	7.261030547020991e-33
SIRT6	374.6325126036076	-1.1764299267597746	0.09444756238424633	4.645074764067955e-37	1.0254002541680011e-32
RECQL4	1024.9770924986356	-1.080731479226694	0.08678791950968695	5.998585431349607e-37	1.324187733970426e-32
VPS13A	1762.8087459524286	1.045738523680691	0.08396655051358733	6.369606678468886e-37	1.4060906742720065e-32
DDHD2	732.987640022294	1.237922202792278	0.09986299445733353	8.42343694299804e-37	1.8594737051668175e-32
CCDC120	356.9526300709551	-1.22466009343664	0.09894033460461794	1.0967268056053348e-36	2.4210244233737766e-32
TMEM179B	331.15445954870546	-1.3083044565765598	0.10599662716844946	1.3365826890015085e-36	2.95050628597083e-32
SPAG5-AS1	45.33767990549498	2.8164632997895005	0.22587626927388293	1.3859243356626189e-36	3.059427970975231e-32
CLCN7	1219.6514209309403	-1.224763301517544	0.0992821715398432	1.838010223262833e-36	4.057407567852704e-32
COL25A1	199.2175685936739	1.3188158885918522	0.10712552659564767	1.921022827220845e-36	4.2406578910900153e-32
SHROOM3-AS1	28.332560042142628	4.241385748988585	0.34195612153317495	2.167910640888727e-36	4.7856627397618647e-32
HES3	453.63378276315126	-1.9469003949276062	0.16049610392951225	3.0490548074566986e-36	6.730788487460662e-32
RPL17	249.15149482164372	-1.3587361914955443	0.11085608011032494	3.281528390069456e-36	7.243973921078324e-32
UCKL1	878.146723049166	-1.0468768176649657	0.08513948466428398	4.554648130404958e-36	1.0054385747868946e-31
ENSG00000260257	208.16452292096784	-1.6163925705993551	0.13326199918698817	5.567362449262389e-36	1.2289952606746724e-31
ENSG00000268938	39.193059917751015	5.9053013598884005	0.48766037443782484	6.525334574827707e-36	1.4404676073932163e-31
RETREG1-AS1	63.630803798249325	3.1871859694581204	0.2578132685463615	8.334459021397343e-36	1.8398318289734634e-31
POC1B	712.2645994089999	1.005435655816318	0.08209557024901644	9.240869705254524e-36	2.039921987434936e-31
DERL3	188.2759396226835	-1.9162367403312033	0.1591978174005573	9.332988737183167e-36	2.060257263733184e-31
RPL36A	300.5659063146396	-1.357038923593075	0.1115863869697975	1.065205030852021e-35	2.351440105605836e-31
MON1A	299.8047778452446	-1.2764102469391196	0.10478347713416059	1.0769736969699371e-35	2.377419436061136e-31
TRAPPC14	352.14133848758456	-1.1343414502092448	0.09290709157826493	1.086675936880739e-35	2.3988371306642313e-31
PAXX	263.4649389670103	-1.449692110074909	0.11952451720223896	1.1156783566733262e-35	2.4628599723563677e-31
ENSG00000286898	32.28394012697853	5.361171950021748	0.4423956680427643	1.349143839263496e-35	2.9782350251741675e-31
MACC1	245.26090364918974	1.359265759197788	0.11218650094104042	1.8352433454637628e-35	4.051299685111256e-31
ENSG00000260304	46.89745908730089	6.134143851205289	0.511767535550181	2.0982000419509547e-35	4.631776592606732e-31
ENSG00000259635	38.06634433051503	6.0511903065790476	0.505572260347888	2.8985215632128666e-35	6.398486350792403e-31
SCAMP4	1177.0864385026423	-1.0952245749567266	0.09033054962780855	3.3469399933672115e-35	7.38837003535812e-31
ACAT2	9441.238514212764	-1.4458810443684982	0.12015726214256978	3.6197826916710483e-35	7.990670291863838e-31
NAT14	766.6878091621992	-1.0298633910887771	0.08497381177925821	4.1382391135147196e-35	9.135162843083744e-31
SNRPD3	341.4542605124724	-1.2239959300292629	0.10149687331442331	5.488934978698735e-35	1.2116823965477457e-30
RTN4R	499.0407035758237	-1.6094954976476912	0.1348609617719648	6.07195451011897e-35	1.3403839581087627e-30
TONSL	1308.594422969335	-1.2449825369449516	0.10354440549339099	8.015369690451482e-35	1.7693928591671645e-30
ENSG00000231731	146.73126007589107	1.6969976390431627	0.14293689095471754	9.351257243353862e-35	2.064290036470365e-30
ABHD15-AS1	56.297523376825474	2.6969478209118276	0.22311724441938324	1.0691574659130724e-34	2.3601651060031072e-30
COL4A2-AS2	31.127778354276895	4.058187250056723	0.3353400989082146	1.1250332784600869e-34	2.483510962200642e-30
MRGPRF	284.3586901185873	-1.306475791047096	0.10921400853782201	1.4030173718112272e-34	3.097160848273284e-30
USP2-AS1	219.25805291790775	1.465700744487863	0.12342227355597951	2.226892388267072e-34	4.915864947099562e-30
EHMT2-AS1	35.83024676460855	3.605459335413938	0.2984048733015957	2.26161018566922e-34	4.992504484864803e-30
FZD2	1693.1349737738776	-1.122318047833096	0.09394176303128642	2.7094424174384243e-34	5.9810941364953214e-30
FASTK	617.9570261841494	-1.0317152639607259	0.08641275943398277	3.6595554105558115e-34	8.078468568801953e-30
MTG1	167.3208687622784	-2.194908245482784	0.18683673623475264	6.34248110536442e-34	1.4001027040091957e-29
ZNF296	180.3525218401879	-1.7833405361878814	0.1525861800079274	6.7488612243322095e-34	1.4898111152713352e-29
LINGO1	2741.604709946791	-1.0433231594660333	0.08780229779837624	7.023499976639699e-34	1.5504376198432136e-29
TMEM222	696.7935378292806	-1.0806991115957125	0.09104664947086423	7.50725139117664e-34	1.6572257446022432e-29
DHRS13	713.02946711293	-1.1184410728033953	0.09443595628962348	9.442393020861606e-34	2.0844082593551994e-29
ALG12	797.848088955087	-1.0147309733359762	0.08578735942677923	1.4407695102814756e-33	3.1804986939463575e-29
THEM6	208.5885812504712	-1.8656988598902657	0.1608721662232358	1.7605010288264012e-33	3.886306021134281e-29
POLE4	538.7974944726441	-1.1016975240014804	0.09351327138224645	2.0535225668447287e-33	4.5331510663097385e-29
RTN4RL2	392.46507732147114	-1.3669569849306022	0.11666155645600865	2.1278092140252784e-33	4.697138839960802e-29
CTU1	143.8157874146882	-2.080617006081895	0.1794802303697073	2.5340485642339506e-33	5.593912205546446e-29
ENSG00000289835	45.52526701059877	2.6418091564526107	0.2244032435146593	3.785208190068666e-33	8.35584707957658e-29
ZSCAN10	4417.934706741353	-1.1742729185621343	0.10029844658996927	4.147412823937446e-33	9.155413808841912e-29
SLC10A3	224.39704762568135	-1.448587530341449	0.12458398668337513	4.485861603286057e-33	9.902539489253972e-29
ENSG00000254721	36.713801739779115	3.085020886361453	0.26079054746249475	5.073950603236692e-33	1.1200745956644997e-28
MYO6	1288.6648991734394	1.0902650267278844	0.0931767541400279	5.433782973002114e-33	1.1995075912902166e-28
HRAS	589.1026921170031	-1.0673581492983064	0.09123592870147683	5.875591975711208e-33	1.297036928638249e-28
ENSG00000285600	33.16068675819783	4.939825054650577	0.4235732417918464	6.1593234782576e-33	1.3596706578253651e-28
HAS3	3792.616761094289	-1.2826904342035124	0.11033012989427503	8.174049155777684e-33	1.8044213511379239e-28
MXRA8	262.3308651465345	-1.4366252127102632	0.12440199639520903	1.1839512738602809e-32	2.61357243704657e-28
CPTP	316.0388418148109	-1.281685862797724	0.11073889869555799	1.5037782573582052e-32	3.319590503118238e-28
ENSG00000285710	32.731414304190615	3.7912473678384235	0.3237490722906724	1.6413858725503697e-32	3.623359313654941e-28
SPATA2L	175.93500201011022	-1.6034815802540905	0.14051999579973035	2.9298846676123236e-32	6.4677204037542045e-28
TCTA	304.9074340653635	-1.249301782159249	0.10842564917285115	3.0059483569271993e-32	6.635630997916793e-28
ENSG00000267458	28.106815160317723	5.63012795026561	0.4927313929514146	3.219375005619948e-32	7.106770324906034e-28
ENSG00000287724	39.93510476751553	3.3978582625769214	0.2910075007387936	3.25555144241895e-32	7.186629809139832e-28
ENSG00000255114	29.841503621763437	4.001305890848046	0.3439758701122201	3.2608755343725423e-32	7.198382742127388e-28
NUCB1-AS1	36.19636636481123	3.383259098136638	0.28978625360562826	3.3162888971577946e-32	7.320707740475832e-28
ENSG00000286223	89.21856244897968	2.2039203421154068	0.1933313390241229	3.79936128265616e-32	8.387090031463474e-28
DMWD	302.07437414087786	-1.2085708523848595	0.10501717029955435	3.924503581078751e-32	8.663341655231343e-28
NAPRT	484.5132326557603	-1.0560373555170453	0.09157414415729304	4.246565077393628e-32	9.374292408346434e-28
SPPL2B	465.0584042327698	-1.1570765897980415	0.10099751966645219	8.077082444141517e-32	1.7830159495442397e-27
PRMT5-AS1	65.45200307928822	2.735141505131615	0.23727231959100417	9.073164124019746e-32	2.002900980377359e-27
HES6	486.91155174190874	-1.4245567593315709	0.1256193177530988	1.3618620022012145e-31	3.006310369859181e-27
ENSG00000259357	34.94199884598906	3.260725421947317	0.28264706338956974	1.6940410291966827e-31	3.739595571951677e-27
ENSG00000243230	26.23521810499751	4.157983069867599	0.36267488333650494	1.8913460468100298e-31	4.1751463983331405e-27
DPP10	371.8321600587948	1.1359812114276606	0.10012478594399916	3.0244673282146718e-31	6.676511627033888e-27
GPR84-AS1	35.73325577109362	2.822268931191718	0.24684619217219533	3.399803599610224e-31	7.50506644613957e-27
SIX5	750.2363598063729	-1.5387854841599788	0.13752024695192527	4.738439990126093e-31	1.046010627820335e-26
ENSG00000267255	30.37249201188584	4.098432207056958	0.3598967344454295	4.9383416978972676e-31	1.0901389298108218e-26
NAA10	88.922321164328	-2.289865224959177	0.2045047514042548	5.664316182903377e-31	1.2503977973759205e-26
FJX1	389.4349870657611	-1.2508351755828517	0.11108950172918236	6.064977654155573e-31	1.3388438171548428e-26
PUSL1	607.7978531794473	-1.0679475877679294	0.09458174555974548	6.570321774392979e-31	1.45039853169725e-26
SCO2	181.1396526949134	-1.2839145103705767	0.114200406473475	6.697208399486858e-31	1.478408754186724e-26
RCE1	634.2810158694559	-1.1830027151576936	0.10500643565084926	6.712935455962537e-31	1.48188050190373e-26
VWDE	502.8763553105723	1.175377240720933	0.10431831912023118	6.742173129062901e-31	1.4883347182406354e-26
TMEM39B	642.0076431948805	-1.0835476807258437	0.0960227986128739	6.859477348830807e-31	1.5142296247544007e-26
ENSG00000269487	27.841650750054512	5.401314756003985	0.48298291471796445	7.325823019812909e-31	1.6171754316236995e-26
TP53I3	738.1372768929591	-1.275747869744078	0.1135357033692628	7.349875773170424e-31	1.6224850769273711e-26
ENSG00000250909	26.09900351775285	3.936263140164939	0.3464862690151494	8.171131388633249e-31	1.8037772540407895e-26
USHBP1	192.3148845992902	1.5625451097329115	0.14046300464025163	8.95750020782719e-31	1.977368170877852e-26
GNB1L	241.36337543067788	-1.3844410076902218	0.12379676391267465	9.397319878918977e-31	2.0744583632713642e-26
DNASE1	352.4735218470273	1.195984226743156	0.10661238895364393	1.1191735845302837e-30	2.4705756878506012e-26
EHD1	1502.2036515638863	-1.05260984249594	0.09371746916068334	1.338922039504845e-30	2.955670402206945e-26
PYCR3	327.4707070077002	-1.4529956741065224	0.13081861704769393	1.6995289765769257e-30	3.7517102157935636e-26
FKBP1A	64.50229169891811	-3.033403816707835	0.26805884858098494	1.8641470774948196e-30	4.1151046735698146e-26
NAGPA	283.36194341261216	-1.2069839586755275	0.10822854917465399	2.2869059980473064e-30	5.048344990689429e-26
