gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
NDOR1	566.2625902481196	-1.8185318014408516	0.13251540845949725	1.3699335374640258e-45	3.0241282839518367e-41
SLC9A1	1008.7286150720581	-1.1244658658704545	0.0805063843709791	1.7859306018128097e-45	3.9424418035017775e-41
TK1	2497.7245961438052	-1.1053863878871704	0.07923037958698113	2.3162817338480506e-45	5.113191927469572e-41
LMF2	572.1280087858349	-1.3291559741772587	0.09585012832987093	3.6315041825989314e-45	8.016545483087141e-41
ZMIZ2	1958.0400232790764	-1.40587790068821	0.1016836644625382	4.212777662361289e-45	9.299706689662546e-41
CDK2AP2	710.5074097647863	-1.2976105501965192	0.09375560738542692	6.100265017846126e-45	1.3466335026895323e-40
PKDCC	2198.639788854621	-2.247383662661383	0.16404919305466728	6.186728816897258e-45	1.3657203863300696e-40
RAB5C	314.69866594861986	-1.6491387603682257	0.1209902123136977	1.1812094388014085e-44	2.6075198361541093e-40
CD151	1851.7668886235485	-1.286409840915458	0.093254347450004	1.2077446850357605e-44	2.666096392216441e-40
SURF2	713.2122894006292	-1.331234932124369	0.09695458776848197	2.384127531152073e-44	5.262961525018201e-40
CACNA2D3	393.98433189154815	2.041760766492761	0.15108014875949938	2.514837742847343e-44	5.55150431733551e-40
INTS5	970.6095604171276	-1.322286667489249	0.09644508367009337	3.2921730497615825e-44	7.267472007348693e-40
DGCR6L	919.7148014945062	-1.1436811799845494	0.08316406390320745	3.432614065682619e-44	7.577495549994381e-40
TPRN	586.976021462879	-1.4790647882650132	0.10845968352485755	3.5595077666628634e-44	7.857613394908272e-40
FOXP4	1113.983825700837	-1.0157053698289444	0.07383264413222147	4.02697443161205e-44	8.8895460577836e-40
ENSG00000262831	76.37531210804626	3.092390522204277	0.22395149597559774	4.693394740129414e-44	1.0360668888835681e-39
ENSG00000257553	279.1682238213032	1.9870357876368892	0.1476553533653451	4.712530341254449e-44	1.0402910728319195e-39
MCM5	9777.24890532011	-1.065704482675697	0.0775802330716029	4.919922722524982e-44	1.0860729409973897e-39
CCDC86	2510.0976712460943	-1.1133510610279038	0.08121844436293399	6.713290015263714e-44	1.481958770869465e-39
PLXNB1	2530.8734694068576	-1.0735855210995564	0.07849780066799682	1.1122251748689742e-43	2.4552370735232607e-39
SLC4A2	1820.1067499222686	-1.1035955753688347	0.08096204123303581	1.9715360965753126e-43	4.3521659331900026e-39
MPDU1	2161.187006583273	-1.006043623151668	0.07383687848305318	2.4989068568182296e-43	5.516336886426242e-39
NRSN2-AS1	230.31242006678968	1.646443040559034	0.12287875010983601	2.7994247830236535e-43	6.179730208524715e-39
REX1BD	474.6662730801001	-1.662006635225577	0.1243771031699989	4.119417121959345e-43	9.093613296725253e-39
SLC2A6	585.7532548030622	-2.399911296856927	0.17817842303597559	4.1363227225291504e-43	9.1309324099831e-39
ENSG00000258424	101.18211910413547	2.8622820834788536	0.2100517588547472	4.1983022458737595e-43	9.267752207766324e-39
NCKAP5L	1088.770433395023	-1.1510908501205916	0.08492160969394962	5.056116899522084e-43	1.1161378055695e-38
WDR4	1809.889128907527	-1.2452319277508084	0.09220848068273596	7.57866100847727e-43	1.6729894176213573e-38
KLHL25	738.2033213372448	-1.0929868120948856	0.0808447047207321	9.19211618113723e-43	2.0291596469860437e-38
CHMP1B-AS1	44.972176861859325	4.466428143884203	0.3308975323952052	1.119457483476641e-42	2.4712023947746853e-38
LPAR2	628.529732553319	-1.3386368667639337	0.09966401030596106	1.3572315981168718e-42	2.9960887528429945e-38
MFSD5	563.3581219252833	-1.5183311659127032	0.11376419888832132	1.396259557770796e-42	3.082242973779032e-38
VPS9D1-AS1	496.893291909402	-2.217841714354209	0.1669536500697887	1.4092307083995433e-42	3.110876788791992e-38
CHTF18	919.242478427533	-1.3963975387428134	0.10417536243140772	1.4259414584970406e-42	3.147765769632217e-38
MXD3	225.1161648012721	1.8682531490329632	0.14153807710282468	1.4763141124077907e-42	3.258963403140198e-38
LRTOMT	108.39855849074185	3.023848968925858	0.22340792520141403	1.8830717411668582e-42	4.1568808686258394e-38
UCP2	2114.3922563711826	-1.0275764697326868	0.07629499914164553	2.0448363249132853e-42	4.5139761872460773e-38
C8orf82	352.90511309929553	-1.6705362633665866	0.12664868204795643	3.903334119962555e-42	8.61661006981734e-38
LRRC2	605.9238316230966	1.1365168362021103	0.08483629863671982	4.447426858646043e-42	9.81769479046114e-38
FBXL18	988.7376239862172	-1.264605906286242	0.09489369023437652	7.7541967615494e-42	1.71173893511203e-37
ZYX	6937.059460424597	-1.101431616485884	0.08247213706406659	8.329263397439974e-42	1.8386848949848743e-37
SIGIRR	566.8736033221049	-1.25258299294222	0.09471339221714127	3.1462653841193613e-41	6.94538083544349e-37
ALG1	1207.3918775922216	-1.098599351243052	0.0830391010863325	4.464151181569208e-41	9.854613733314026e-37
NSUN5	1410.1317674593643	-1.0470521672033712	0.0791321297411809	4.757434555990477e-41	1.0502036782348977e-36
PPRC1	3806.140492141574	-1.0084189186231847	0.07642017177407615	8.136727934725103e-41	1.7961826915905664e-36
FBXL6	327.8680048109282	-1.708995857781084	0.13212132440352395	8.900049692730118e-41	1.9646859696701735e-36
ARC	414.5966406271281	-1.8602564214903419	0.14469510591937876	1.3628882625845792e-40	3.0085758396554587e-36
ESRRA	704.2669317157914	-1.1456652589237273	0.08725984708789418	1.5340317162020917e-40	3.386375013516117e-36
PIEZO1	1330.0955905325507	-1.01103969136345	0.07710191529645541	2.418899584036984e-40	5.339720831761642e-36
RABAC1	359.5506133695027	-1.6085133610113411	0.12464657489878243	2.518647057599311e-40	5.559913379650479e-36
GRINA	1819.8491341333006	-1.0325142628649777	0.07882206305886263	2.8056195426733144e-40	6.193405140451341e-36
RBCK1	912.054336132647	-1.1056706278041575	0.08455841857184761	3.376555717234701e-40	7.453746745795602e-36
SDF2L1	416.78715259472114	-2.177063225909618	0.16983961268518455	4.920072579053593e-40	1.0861060218260807e-35
ENSG00000251661	56.21244545524148	3.82884899427911	0.29326777647208824	8.367865518972813e-40	1.8472063133132484e-35
ENSG00000279694	36.90768146945653	4.460042985074834	0.3445814351007214	1.79122435147552e-39	3.9541277558822106e-35
HIF1A-AS3	97.40699157335371	2.5220984087669662	0.1956356535982269	1.8337380985085484e-39	4.0479768524576204e-35
ASPSCR1	737.7282718058551	-1.1975884494441922	0.09263896391582951	1.882559695163317e-39	4.1557505270730225e-35
MDC1-AS1	83.43051686081792	3.2620189509861266	0.25050138607151673	1.9208615385761827e-39	4.2403018464069235e-35
ENSG00000260798	51.413655496664205	3.957210583957805	0.3054938577693797	2.7886486660611934e-39	6.155941930330085e-35
ATP6V0E2	611.4829017701611	-1.1615175365992048	0.09001342935194045	2.821826938523717e-39	6.229182966791105e-35
TSSC4	666.1270327482666	-1.202229196312407	0.09330128510647658	3.202489156469048e-39	7.069494812905423e-35
ZNRD2	741.3161766664552	-1.1661355598410503	0.09058203304240582	4.1148128999365103e-39	9.083449476609846e-35
SLC35A2	678.802573605324	-1.4528585050495106	0.11416207265261281	7.375786166379783e-39	1.628204796228337e-34
UQCR11	185.07335951128601	-2.2576466753541777	0.1785243978934499	7.440889021694932e-39	1.6425762515391564e-34
MFSD3	647.366705767697	-1.9380667544648906	0.15471883337539066	8.815854833008876e-39	1.9460999543867094e-34
GPR137	460.71852114626097	-1.3040859248079637	0.10232745356817188	1.3469745091464557e-38	2.973446228940801e-34
ANAPC2	698.14891542680175	-1.6091848365721932	0.12791817107949563	1.6170155067658175e-38	3.569561731185542e-34
RTN4R	499.0407035758237	-2.075482015565009	0.16630907239180584	2.190559938984186e-38	4.835661065307591e-34
ENSG00000226526	38.44675610553086	5.629161209697321	0.4453304402123455	2.35994754685261e-38	5.209584209677137e-34
SBF1	2088.7381422348562	-1.1612679878513399	0.09133751850299071	3.2500979875720687e-38	7.174591307565342e-34
BTBD17	306.767638881261	-2.7016268307343743	0.2122930468101875	3.698655540862591e-38	8.16478210645417e-34
DUS3L	637.3553879392051	-1.279426352339201	0.10104794739521152	4.3057976434892934e-38	9.505048298002616e-34
MVD	2846.659977573675	-2.0217867989988614	0.16302425795016695	4.841887179076172e-38	1.068846594781065e-33
ATXN7L3-AS1	262.5013821440716	2.935745659838253	0.23081644341682497	7.700913993033288e-38	1.6999767639620983e-33
ENSG00000237938	38.00078222489498	5.853311949434405	0.46948034032399916	1.6822751576228442e-37	3.713622410452429e-33
ENSG00000249209	181.57414958367502	1.6401556942476119	0.13281730837286995	2.3814570295495785e-37	5.257066392730695e-33
ENSG00000269292	78.89371646389684	3.4375770074018086	0.27245273592310804	3.315636279927664e-37	7.319267087940318e-33
CAMK2B	56.306387723329316	3.284686716506628	0.26066070339978886	4.2797629991514035e-37	9.447576820626723e-33
ATF5	765.7472336260788	-1.8419650200864552	0.15084233116354043	4.978326881091152e-37	1.0989656590008718e-32
BDNF-AS	179.0367650200229	1.896089412518286	0.15543076785255897	5.302914411618751e-37	1.1706183563648393e-32
GMPPB	774.1735569511599	-1.36632689433084	0.1099491931070905	5.4667681864026254e-37	1.2067890771483795e-32
CLDN7	920.6516170829184	-1.275066550374446	0.10232880187179183	5.550174398334852e-37	1.2252009984324185e-32
CASKIN2	987.6868012416091	-1.2009668200842942	0.09669882252697745	1.2007880944795444e-36	2.650739718563594e-32
ZNF511	145.3283954849299	-2.943360424592069	0.23563863683915084	1.3871298936106576e-36	3.0620892401455264e-32
QTRT1	778.806893491889	-1.1600727277873217	0.0934835119512529	1.5268446414529326e-36	3.3705095460073487e-32
CTBP1-AS	37.29156117687186	4.712817700290755	0.38039316133146034	1.5416309979505424e-36	3.403150427975822e-32
ARHGAP45	1002.300321820594	-1.0109891260227395	0.08138445000621546	1.7162298705667093e-36	3.7885774392760105e-32
MYL6B-AS1	72.7250595160492	3.6109380428641242	0.2896831642422026	1.9983428868470066e-36	4.411341922714767e-32
ENSG00000267168	90.72064206251895	3.0775514678530604	0.24678764204506287	2.1039932209611108e-36	4.644565035271652e-32
ENSG00000268854	38.06696045952684	5.125761922332819	0.41599589326435854	2.2102313875666417e-36	4.8790857880533614e-32
SYVN1	803.5624413948075	-1.0391298662600446	0.0838715292829775	2.474931097588787e-36	5.463410397927247e-32
SLC26A6	801.313903278352	-1.0324551247413534	0.08377445820935672	5.632596961786691e-36	1.243395779314412e-31
DHCR24	27647.15946725466	-1.1350317957088616	0.09263857005054912	1.1359012903218691e-35	2.507502098385526e-31
SAFB2	2400.5280237303327	-1.3803226164995182	0.11347095655654442	1.2954827048169886e-35	2.8597780708835025e-31
CEP70	822.9946886865513	1.0395012140679636	0.0848599047159266	1.4006188017959103e-35	3.0918660049644722e-31
ENSG00000273734	70.27067056381391	3.465311105612336	0.28165771293538966	1.6609793473315897e-35	3.666611909234484e-31
GFER	950.9304496498362	-1.0317100105140482	0.08435553110777325	1.7943734303508525e-35	3.961079347499507e-31
ENSG00000268205	501.3441432653909	-2.0709401491125594	0.1740845553288833	2.803114569259042e-35	6.187875411639335e-31
TMEM109	1240.602670217924	-1.2560324809228465	0.10346002199600174	3.1349796568627585e-35	6.920467592524539e-31
COL4A2-AS2	31.127778354276895	4.3294615345365575	0.3574164369298868	7.293666024134652e-35	1.6100767748277244e-30
RRS1	1732.8483584220044	-1.2025532904034455	0.09953043824768235	7.62070015315487e-35	1.6822695588089374e-30
RPL17	249.15149482164372	-1.677442005822541	0.14153820243739856	8.133115419524176e-35	1.795385228859962e-30
RCC2-AS1	52.52633608469111	3.5834727312972503	0.2948084841617772	9.451972783494974e-35	2.0865229919565153e-30
SCAND1	1000.3486864622492	-1.5918041952261088	0.1340574616987684	1.085126182480118e-34	2.3954160478248606e-30
PUS1	1757.860556091866	-1.2686513507583645	0.10542359868942312	1.0878051804463429e-34	2.401329935835302e-30
ENSG00000260570	52.90761545318748	4.101243873001664	0.339573046143477	1.4609246403873202e-34	3.2249911436550094e-30
MBD3	1642.7226865554967	-1.4649099573004367	0.12302264831464886	1.7288692211321286e-34	3.816478805649174e-30
ENSG00000285677	40.36493778786259	4.216795421587173	0.3499127803681384	1.77092073027522e-34	3.909307512082548e-30
ENSG00000256813	43.34224682129843	3.5056875755324177	0.28990436110510914	2.144444108972938e-34	4.7338603705577605e-30
ENSG00000268938	39.193059917751015	5.993076638544466	0.5049466592818791	2.2514891885222714e-34	4.970162383662914e-30
ENSG00000289835	45.52526701059877	2.960704387903884	0.2451254649121774	2.287183586096375e-34	5.048957766307748e-30
ZNF579	614.5081643421298	-1.1578343103427127	0.09659016913529722	2.7262000618348486e-34	6.018086636500428e-30
TMUB1	629.0037262231517	-1.544675914744619	0.13064428324848268	2.74640808069302e-34	6.0626958381298416e-30
SHROOM3-AS1	28.332560042142628	4.381593875932669	0.36527912741744534	2.871377116902012e-34	6.338564985561191e-30
DAGLA	504.4405901734878	-1.456988730368256	0.12276948066839889	2.9362871017898184e-34	6.481853777201024e-30
VCAN-AS1	152.13824950093746	2.1293045839596303	0.18183046844536954	3.312498813155277e-34	7.312341130040274e-30
ENSG00000286898	32.28394012697853	5.473046119006402	0.46209983674410116	5.03205261214785e-34	1.110825614131638e-29
ENSG00000269243	42.60172591962908	4.2604053348361175	0.3563610777857841	5.348973877212783e-34	1.1807859833947218e-29
RPL36A	300.5659063146396	-1.6317838153259598	0.13930916335891194	5.60166701918024e-34	1.2365679944840379e-29
ENSG00000270760	26.735491717221404	4.3681456625823785	0.36604858288721576	6.150185866178934e-34	1.3576535299589996e-29
ENSG00000257096	49.815121314170504	3.2421426598366923	0.2706801620840788	9.414388265264298e-34	2.0782262095570938e-29
KMT2D	1743.1945237660032	-1.0799636330134808	0.09083490251834984	1.038963441710233e-33	2.2935117975753396e-29
ENSG00000267512	53.69203617174992	3.223417816728249	0.26942950979788155	1.110897862030254e-33	2.4523070304317858e-29
H1-10-AS1	321.61985320964703	1.382069195072987	0.11726309417281364	1.2234024422576516e-33	2.700660891283766e-29
SNX22	294.505006474886	2.0491894984613923	0.1773706552355835	1.5049181988335417e-33	3.3221069239250434e-29
C19orf47	367.0816227678899	-1.2746983428276115	0.1080534408218735	1.813926923931714e-33	4.004243684579258e-29
ENSG00000260257	208.16452292096784	-1.9764841453481312	0.1717411382990852	2.131056162009421e-33	4.7043064776357966e-29
EHMT2-AS1	35.83024676460855	3.8638646799400713	0.32546442021846916	2.249773240505625e-33	4.966374428416167e-29
PEMT	584.0055828927226	-1.1278307671617382	0.0956828548469136	3.1896816353020794e-33	7.041222209929341e-29
ENSG00000227766	43.57150189893611	3.974177592323364	0.3360767904904158	3.496104352420265e-33	7.717650357967734e-29
ZC3H3	1062.385259486506	-1.0084173804446432	0.08549084542818766	3.5699241063124644e-33	7.880607464684765e-29
TENT5B	3018.295577340092	-1.3242515281403175	0.11303542398222916	3.816718241791072e-33	8.425405518753791e-29
PKD1	436.52276120025005	-1.5578636595226993	0.13452885594730693	4.416567616499706e-33	9.749573013423102e-29
DSG2-AS1	92.47834054362596	2.3749235184508537	0.20463801569442455	5.132514872153149e-33	1.1330026580278076e-28
MON1A	299.8047778452446	-1.509474203335526	0.13024209113111987	5.5039215002058874e-33	1.2149906711704497e-28
ENSG00000285710	32.731414304190615	4.085750632535992	0.3471516399909319	6.0059897754101013e-33	1.32582224292178e-28
ZNF628	248.30644945209536	-1.7937446175475584	0.15685139993069946	6.085636011626031e-33	1.3434041495664464e-28
LRRC45	600.6753337268883	-1.3038543917611898	0.11171424808851968	7.044409268379737e-33	1.555053345994827e-28
ENSG00000251143	41.94303607902734	4.800359917409403	0.41100712805280504	7.515419123216214e-33	1.6590287714499793e-28
SLC38A5	1610.2843624585973	-1.5427349237459178	0.13410245742962354	1.1860488277438787e-32	2.618202787244612e-28
ENSG00000259635	38.06634433051503	6.021684752145298	0.5223215818742996	1.1986286344040763e-32	2.6459727104469985e-28
COL4A2-AS1	35.934512953362606	5.344508207927646	0.46155779639717776	1.3049412824785312e-32	2.8806578810713577e-28
TMEM150A	391.5313438661692	-1.2776330795605768	0.10990354560616906	1.3566170179379185e-32	2.994732067097955e-28
ENSG00000260304	46.89745908730089	6.090714875647926	0.5301967060098701	1.8124593604428938e-32	4.001004038177688e-28
SIPA1	744.659127243029	-1.1248983904769116	0.09664817210102235	1.8373769318028604e-32	4.056009576954814e-28
NAPRT	484.5132326557603	-1.2874310707329264	0.11107434524422334	1.9437522697705e-32	4.290833135518379e-28
DHX34	1154.3744673808135	-1.5759630504112074	0.1381822360643231	2.96715360637889e-32	6.549991586081399e-28
LAGE3	506.4633794574477	-1.4474871995730232	0.12619924949803513	3.333756499060687e-32	7.3592674716764665e-28
PRKCB	774.1108132945734	1.0062515365214206	0.08672866335735	3.489890107474596e-32	7.703932412250171e-28
FHL3	691.6211415036573	-1.2016833321759792	0.10390872163982295	3.589980332852152e-32	7.924881584771126e-28
LRWD1	884.334500480956	-1.135959374761177	0.09811903944576007	3.687530042460377e-32	8.140222568731282e-28
ENSG00000263624	35.934636222098035	3.762786264207333	0.32316950892697843	3.7057834378681476e-32	8.180516939093936e-28
UQCC3	481.05200413501797	-1.243689830312029	0.10774235684620098	4.013915555026356e-32	8.86071858772068e-28
WDR90	350.2845726329252	-1.5202629618135246	0.13332478485423477	4.4593956212549667e-32	9.844115833920339e-28
ENSG00000279716	33.99426988716283	3.9761647950992733	0.34340459311456745	6.362338811992568e-32	1.4044862927473593e-27
VPS18	1639.0250208206712	-1.064231819698518	0.09220032105626373	6.36238078700056e-32	1.4044955587303736e-27
MCOLN1	303.155059551559	-1.4470996357422563	0.12704753289304305	8.353008964718951e-32	1.8439267289617084e-27
IPO4	271.7828245079529	-1.3772493052985	0.12075518787363171	1.066383778654014e-31	2.3540421913787358e-27
PYCR3	327.4707070077002	-1.8319562818989938	0.16403321129274434	1.1549734018349433e-31	2.5496037845506372e-27
ERBB2	19714.479748707912	-1.1457568729412073	0.10005986431365368	1.563043087751646e-31	3.450417616211759e-27
RPS10-NUDT3	214.69630951438495	-1.6387244251151183	0.14622683326632813	1.8755464593940355e-31	4.140268809112333e-27
MRPL52	1346.8265024890195	-1.044311060758084	0.09126914355284024	2.1043389337975178e-31	4.6453281963580206e-27
ACD	714.1812194931515	-1.0647133463787526	0.09340017400530276	3.3180460476593274e-31	7.324586650207965e-27
ZNF593	374.70773026704734	-1.2946120706845108	0.1142030142322156	3.5499999800565656e-31	7.836624955974868e-27
HLTF	2884.72076536524	1.046763239134731	0.09186995338079541	3.644402046654169e-31	8.045017517989079e-27
SIRT6	374.6325126036076	-1.2902062032375952	0.11399307939193479	4.4306252902141845e-31	9.780605328147813e-27
ANTKMT	173.6830035791585	-1.9988680502952665	0.1812906521833138	5.435848714835589e-31	1.1999636037999562e-26
SNRPN	560.2316842660695	-1.2027463304554105	0.10627272466195736	6.15786667045427e-31	1.3593490675027802e-26
ACSM3	176.4429317328781	2.701209398360155	0.23815173388412142	6.246087358580405e-31	1.3788237844066243e-26
ENSG00000224985	34.19968144852036	3.8446836418141763	0.33749759047484	6.325179582016552e-31	1.396283392730154e-26
ARVCF	672.5644357999297	-1.3439462132963238	0.11938256586830073	6.865680234958614e-31	1.515598911867114e-26
CENPX	1117.0909459235368	-1.0957781683972208	0.09695822889060061	9.594201647687405e-31	2.1179200137269947e-26
TBKBP1	570.6331464766738	-1.0496582513121793	0.09286806059556017	1.0290014489114961e-30	2.2715206984721278e-26
NDUFV2	458.5952369470243	-1.0542866325675622	0.0933670798994539	1.154886610980794e-30	2.5494121937401027e-26
RECQL4	1024.9770924986356	-1.154449724049973	0.10249950082943123	1.3074598219840872e-30	2.8862175570298726e-26
SPPL2B	465.0584042327698	-1.3654398688344918	0.1221151495964577	1.444983833720719e-30	3.189801812938487e-26
FOXH1	1988.277893192082	-1.1016803711527297	0.09792773856219403	1.703655010103881e-30	3.7608184348043176e-26
ABHD15-AS1	56.297523376825474	2.83424517391274	0.251410249362599	2.120194231577196e-30	4.68032876620666e-26
ENSG00000257270	36.05853588327312	4.281439383768976	0.3823178085186988	3.5266390379366256e-30	7.785055676245101e-26
LMNA	1115.759839848267	-1.1081451925443635	0.09918937301808003	4.050909581624607e-30	8.942382901436321e-26
FILIP1	212.64525033987178	2.504787705988045	0.22623316794476495	4.91288640282906e-30	1.084519673424515e-25
TMEM198	243.00163835759008	-1.5639036598501788	0.1427626083541701	5.162324848578666e-30	1.1395832103237405e-25
SCAPER	264.32731990543317	1.0808294455961638	0.09691200114966594	5.307194867761337e-30	1.1715632670583152e-25
CD37	54.92710735766736	2.7701575665273674	0.2481995811716252	6.1620884176474456e-30	1.3602810181956736e-25
ENSG00000226571	44.71711553044627	3.4019996333963456	0.3032233451302616	6.2618629919582346e-30	1.3823062554747802e-25
DDX51	962.8369174970073	-1.2232155379953238	0.1103248020875358	7.716238404289816e-30	1.703359627746977e-25
ZNHIT2	226.68611749247862	-1.5373096061704665	0.14083258178479804	9.472726071955214e-30	2.0911042803841134e-25
PUSL1	607.7978531794473	-1.2520388618702813	0.11325514665911184	9.99273958926407e-30	2.2058972643300437e-25
ENSG00000269487	27.841650750054512	5.492246604886399	0.5002605878773297	1.0186103395746875e-29	2.2485823246111225e-25
PRMT5-AS1	65.45200307928822	2.9682554995318866	0.2660398825088119	1.0395586319125683e-29	2.2948256799469946e-25
CLPP	964.78522623036	-1.0825020211197574	0.09765297329916153	1.1262512461922563e-29	2.4861996259694056e-25
SPAG5-AS1	45.33767990549498	2.8191896300404693	0.25415690692613857	1.5374734608000349e-29	3.393972664716077e-25
SCAMP4	1177.0864385026423	-1.1741988113348856	0.10651321618266528	1.8116649773947414e-29	3.9992504375988914e-25
ZSCAN10	4417.934706741353	-1.2909343375679165	0.11759659161933521	2.0140976184866607e-29	4.446120492809303e-25
GPSM1	446.60559766246445	-1.3985925897346472	0.1281756847320357	2.4159293177776722e-29	5.333163968994212e-25
TONSL	1308.594422969335	-1.3345568165685875	0.1220106644273868	2.547218719082883e-29	5.622985322375464e-25
MRPL2	328.38861314775113	-1.469053074021749	0.1352011808866946	2.588062529862697e-29	5.713148034671904e-25
ENSG00000285600	33.16068675819783	4.928494151312021	0.4502811520124795	2.7677098803744923e-29	6.109719560926692e-25
STK40	1011.8424822902933	-1.0470472797855561	0.0952281801923416	3.2633934092739715e-29	7.203940950972292e-25
SHC4	102.93337622652834	2.117562971631766	0.19823389452707038	3.484585406988896e-29	7.692222285927988e-25
RRP7A	2720.9434472931516	-1.059165395325224	0.09673436136019242	5.308667401144428e-29	1.1718883288026326e-24
STMN3	1678.7890509250633	-1.4213806970448737	0.13136632747585653	5.747007674011401e-29	1.2686519440380168e-24
NUCB1-AS1	36.19636636481123	3.5197435399056722	0.31987118720631785	6.57290771040254e-29	1.4509693770713606e-24
ENSG00000254721	36.713801739779115	3.172557002116045	0.2886224987435642	7.928595659265562e-29	1.7502374917828727e-24
TSKU	1065.682022581684	-1.219625088949709	0.11238865737809678	1.051146509176029e-28	2.320405919006084e-24
GCSH	90.25262101006383	-3.654605700700711	0.3339649428211804	1.1641496552582397e-28	2.569860363982564e-24
GNB1L	241.36337543067788	-1.6394330531516708	0.1547110624954587	1.542814727579106e-28	3.405763511130876e-24
TMEM222	696.7935378292806	-1.170201514493975	0.1080975596620539	1.624794263821903e-28	3.586733337386851e-24
TMEM104	880.4677294661097	-1.049819441632322	0.0968485962260993	1.7922431800049054e-28	3.956376819860829e-24
RTN4RL2	392.46507732147114	-1.4991935474551137	0.1405330792880694	1.8153494226284605e-28	4.0073838504523265e-24
SLC2A8	440.3090207540707	-1.5489014307265812	0.14567757935008718	1.9059549889943772e-28	4.207395638205088e-24
AP5Z1	374.2472009841168	-1.8710083353575213	0.17843447393619202	1.9092108704778523e-28	4.2145829965798585e-24
ENSG00000287724	39.93510476751553	3.5031770647317173	0.32153058432946174	2.1872237023416776e-28	4.828296322919253e-24
NUDT22	376.6828974990301	-1.348109490427079	0.12568090273923244	2.388193400538515e-28	5.271936931688772e-24
ENSG00000268983	27.471077108095912	4.971048939754397	0.462904774904015	2.513656182520491e-28	5.548896022913984e-24
PRDX6-AS1	155.64070898643695	1.6224991486699651	0.15393678245265532	3.1461494796135696e-28	6.945124976246955e-24
TNFRSF8	1267.0210659395711	-1.2556336021357681	0.11697276885057752	3.312305545722957e-28	7.311914492183427e-24
ENSG00000250909	26.09900351775285	4.059062067674306	0.3759351793366936	3.868352822463785e-28	8.539388855588806e-24
MALAT1	1052.478445254609	1.431006453415726	0.13453342818699413	3.92068535999025e-28	8.654912932178477e-24
RETREG1-AS1	63.630803798249325	3.169770625051817	0.2922808939086705	3.9625830232808627e-28	8.747402023892505e-24
RING1	756.9726456095185	-1.0717591405313245	0.09964436360966938	4.29611116496941e-28	9.483665396669974e-24
KATNAL2	256.6789982835914	1.5932851503666037	0.1514976022390569	4.863519909754151e-28	1.0736220200782289e-23
ENSG00000257342	114.27495530175824	2.728348649930733	0.2540326172303352	5.291339941478644e-28	1.1680632920814107e-23
MACC1	245.26090364918974	1.3798581159984107	0.1299360178830971	6.358901370355206e-28	1.4037274775059116e-23
ENSG00000227081	238.77952941961428	1.246919955894061	0.11685835695047911	6.821703471738884e-28	1.5058910413863586e-23
ENSG00000229021	30.823373800217187	4.35233699440651	0.40699199178334344	8.481393482116374e-28	1.8722676111771894e-23
TRMU	1277.5140024118957	-1.01368927464076	0.09494437240992303	1.1157955848511217e-27	2.4631187535588512e-23
CLCN7	1219.6514209309403	-1.238825125350099	0.11663570872312513	1.1878904253835589e-27	2.6222681140342063e-23
COQ4	565.6294129512963	-1.0923426104369531	0.10251452097145504	1.2192340227909712e-27	2.691459105311069e-23
MYO6	1288.6648991734394	1.155385078462278	0.10858908993799585	1.251973571774322e-27	2.7637316596918155e-23
ENSG00000286161	31.678409235208342	3.782464726625874	0.35363116302058906	1.5339076582806973e-27	3.3861011556546395e-23
ENSG00000260111	31.24938930648073	3.829612566810843	0.35838854997728214	1.6411714722389662e-27	3.622886024967518e-23
ATG2A	732.8480865881622	-1.0673632939518602	0.10046265569956815	1.78174213926529e-27	3.9331957724281273e-23
ZNF865	503.0934931444834	-1.0918878993836456	0.10287710292225036	1.9130004133761668e-27	4.222948412527888e-23
ZNF668	472.0788716599629	-1.1946398253889845	0.112904413291853	2.1106907535146017e-27	4.6593498383834833e-23
RCE1	634.2810158694559	-1.3151396342808335	0.12497634647492221	2.468173836476449e-27	5.448493744021761e-23
KLHL21	1217.3585722582209	-1.1965342740327078	0.11337496149636309	2.8030916572148327e-27	6.187824833301744e-23
LCORL	732.3765695026933	1.090965549587178	0.10337306349065092	3.626963003558238e-27	8.00652083035481e-23
CCNQ	382.5895228423821	-1.0492266399000563	0.09951379576721402	4.361946236858609e-27	9.628996317865379e-23
FAM174C	511.4395085687682	-1.061433487351536	0.10080079741849864	4.927731923734988e-27	1.0877968221644985e-22
TAF1C	893.8074520240982	-1.1624982185111534	0.11063242677946544	5.022970549850501e-27	1.108820748879498e-22
FASTK	617.9570261841494	-1.0771278567895288	0.10242852215489968	5.5608429291890424e-27	1.2275560766184812e-22
ADGRL1-AS1	96.2621725676741	2.3849960113070883	0.23092315150825504	6.802187387866717e-27	1.5015828658715776e-22
C4orf48	90.42753773242607	-4.2145708883994315	0.4008572747808881	6.807916668933544e-27	1.5028476046670798e-22
SLC43A2	679.4167440374163	-1.4336905438401712	0.13834152841340236	6.949194069414403e-27	1.5340345908232294e-22
ENSG00000271980	45.90862146498373	2.72230351068301	0.2594336145897034	7.062499698099303e-27	1.5590468083554211e-22
DUSP2	175.52517058690526	-1.8755422817766032	0.18505797038496988	7.468395049126564e-27	1.648648207094689e-22
CENPM	589.0654867910763	-1.0132127355614067	0.09668755681363955	9.16075172121281e-27	2.0222359424577278e-22
ENSG00000255114	29.841503621763437	3.945106471970517	0.37547079267962136	9.827041582583633e-27	2.169319429355337e-22
