gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
ANO8	386.75352626246973	-1.0723905206629372	0.10987658916017747	3.824748996771655e-24	8.25380833503323e-20
ENSG00000226706	21.814629565988454	5.10764050864463	0.5206020136634929	4.3789291993155985e-24	9.449729212123061e-20
CBARP	247.76389449356955	-1.550209195786811	0.16200330598711396	5.232478566072588e-24	1.1291688745584643e-19
CROCC	964.1480308037404	-1.043317203299406	0.1072254720059972	5.547673040708698e-24	1.197187842184937e-19
GPSM1	446.60559766246445	-1.0109033758678698	0.10380571980822002	5.609033197629252e-24	1.2104293640483927e-19
DGKQ	155.68893686698271	-1.2966302676954435	0.13432449140163427	5.700770181348094e-24	1.2302262051349188e-19
CASC11	34.19181466466073	2.698975887538763	0.27284799280548766	6.239091647028289e-24	1.3463959774287048e-19
ENSG00000285649	20.70171156027793	3.5942665743818827	0.36261101676478646	6.968330628302544e-24	1.503765749587689e-19
ENSG00000265784	90.80752622326511	2.4958311341932875	0.2545712935889215	7.720042573858956e-24	1.6659851874387627e-19
CACNA2D3	393.98433189154815	1.2578949188054511	0.13070349604435372	8.586020607260064e-24	1.8528632470467218e-19
FNDC10	288.3165053071585	-1.0567196304876805	0.10916257858976831	8.718686473040388e-24	1.8814925408821157e-19
WDR38	20.19804749647783	5.178303996464885	0.5331248294889891	1.0705837204752271e-23	2.31031966878554e-19
OXLD1	345.32769510793844	-1.0378660663980501	0.10753142212477289	1.2125895660295342e-23	2.6167682834917347e-19
PYCARD	290.7810575476447	-1.234997798000513	0.1287929291970952	1.2950292932460784e-23	2.794673214825037e-19
ENSG00000253939	17.551627611716263	4.691067089023436	0.4818345012919433	1.3993165473664232e-23	3.0197251092167413e-19
CSNK2B	86.04484326166906	-1.7454354931195486	0.18522217462157858	1.5591713185059154e-23	3.3646917053357656e-19
NDUFAF3	322.0137395467837	-1.0160597962363396	0.10567760262152395	1.8505352328132782e-23	3.993455032411054e-19
MRPS6	55.57043304166214	-3.4938929754765256	0.35618783204372834	2.0768442352906314e-23	4.481829859757182e-19
ENSG00000234162	33.43235275262215	3.4690797716290502	0.3536149780311061	2.0835251009026013e-23	4.496247167747814e-19
KCNG1	575.0073075558272	-1.2464969513975461	0.13073892081432617	2.1182429503031626e-23	4.5711682867542245e-19
LRFN1	285.0983878742274	-1.572596506879845	0.1674838816541715	2.746263916843848e-23	5.926437532549024e-19
ENSG00000287202	19.47069257198066	4.109726839466903	0.4226024460420419	2.8147236229541955e-23	6.074173578335153e-19
MFSD12	911.6900732360766	-1.0023883353916405	0.10472780755148599	2.9339786373512174e-23	6.331525899403927e-19
ROR1-AS1	26.237156454670725	3.3354079896112943	0.34272751637042514	4.8048582904141303e-23	1.0368884190713694e-18
ENSG00000248710	135.00764712496903	1.2020228736016505	0.12704490307263785	4.867287343539794e-23	1.0503606087358875e-18
ENSG00000279753	21.778931781938	5.206459296981719	0.5453171094282462	5.1972291095588e-23	1.121562041842789e-18
ZGPAT	134.02891665412395	-1.446400682017229	0.15451353142367727	5.433497137455499e-23	1.1725486822628966e-18
LENG8	1254.534476225199	-1.382802302988156	0.1474328793252923	5.785170416371879e-23	1.2484397758530514e-18
RASSF7	187.1539980981043	-1.789217465656808	0.1930347600790783	6.895420134110826e-23	1.4880316649411162e-18
PDLIM4	141.17045220079177	-1.4900202738089614	0.1599762917942309	7.25041388824257e-23	1.5646393170827467e-18
SLC29A4	248.35555251617586	-1.2592232790363842	0.13397557770780377	7.400471591117223e-23	1.5970217693630967e-18
AMPD2	897.7349193201923	-1.0245593271781905	0.10821378420148114	7.429296180767881e-23	1.6032421158097087e-18
ENSG00000255038	54.79406787938809	2.268575855520913	0.2400759055386504	8.116231995883351e-23	1.751482864711627e-18
ENSG00000273599	20.40073122721836	4.365886067748789	0.4561477771575465	9.706938654503882e-23	2.094757361641938e-18
ENO3	305.5817627811264	1.0656520388699908	0.11325126231088749	1.1546325164534149e-22	2.4916969705064694e-18
HELZ2	374.18349538739096	-1.0939766596907115	0.11636745053955	1.1609964740634978e-22	2.5054303910290282e-18
ENSG00000273398	51.935411495993534	1.8852735111008077	0.2043075454858456	1.197093357919017e-22	2.5833274663892388e-18
CRB2	281.8244747022644	-1.7780111815609685	0.19322797790931717	1.284229508071672e-22	2.771367278418668e-18
ENSG00000283155	21.101130037742433	3.264385330660714	0.33919360092458883	1.4023935658494686e-22	3.026365315103153e-18
ENSG00000251556	35.61607218934363	2.4512962563724714	0.2589860781969363	1.672905592311248e-22	3.610130268207673e-18
ACSM3	176.4429317328781	1.9702374412010024	0.21368897521780378	1.6761719012579562e-22	3.6171789629146695e-18
SLC38A5	1610.2843624585973	-1.0537747184119441	0.11244867838366819	1.7177662225388812e-22	3.7069395082389055e-18
ENSG00000250909	26.09900351775285	3.3885180351492528	0.3532302009457293	1.8155562007626614e-22	3.9179702812458234e-18
DHCR7	5805.09214095161	-1.0860633555676975	0.11616006634521743	1.9276021923572158e-22	4.1597655311068716e-18
LRRC4B	408.0339839494182	-1.4198897436893703	0.15394980742307862	2.184316380331415e-22	4.713754748755193e-18
WFIKKN1	226.97935570097113	-1.2143316176416123	0.13081182200920863	2.5322451358721994e-22	5.464585003212207e-18
TNK2	667.0943263584949	-1.16115341214791	0.12512268164781976	3.03043596345955e-22	6.539680809145709e-18
SLC5A10	29.891612154484317	3.6154288983626537	0.3799535195112983	3.332487207423313e-22	7.191507393619508e-18
ENSG00000266978	22.63375714757617	5.0600370900998	0.541066240577056	3.8793487953792866e-22	8.3716347004285e-18
SLC66A2	299.10264137007437	-1.1436785434882946	0.12387696690534823	4.964950085004672e-22	1.0714362283440081e-17
PYCR3	327.4707070077002	-1.170829542800514	0.12702360221709247	5.295376329339514e-22	1.142742211871467e-17
ENSG00000261691	21.746536667236843	4.166929830990443	0.4431359166352893	5.92346621793107e-22	1.278284009829525e-17
ENSG00000279069	73.2918138621149	1.807888798108247	0.20028893530823955	6.682143857767124e-22	1.4420066445061453e-17
ENSG00000269191	19.294294779533686	6.527698114976449	0.7154680839180949	7.951495015866139e-22	1.715932624423913e-17
ST6GALNAC4	402.12739108114107	-1.1065833653909865	0.12040542602537749	8.098896905731017e-22	1.7477419522567534e-17
FGFBP3	3819.34972304135	-1.0943136569544545	0.1194663782246486	1.1099207768221697e-21	2.395209036382242e-17
ENSG00000279569	30.013416749773487	2.8608755857969244	0.3059148772157988	1.5237318095477407e-21	3.2882132450040245e-17
GTF2I-AS1	51.55683757051692	2.0738557684068892	0.23014636440776	1.776358188415895e-21	3.833380970601501e-17
APBA3	282.29119121862624	-1.2146951324541733	0.13431476186771943	2.311198829724681e-21	4.987567074545862e-17
PIANP	291.47873347254904	-1.0165082236342335	0.11229976659870665	3.739294943469415e-21	8.069398488006998e-17
SLC38A2-AS1	18.034310598474548	5.061916443234769	0.5569708171982369	4.5026424845257186e-21	9.7167024816065e-17
FCHO1	574.2578886424646	-1.2407968676483525	0.13852956885491594	4.689087518830982e-21	1.011905086563726e-16
ENSG00000255201	24.01392527703288	6.419770865585248	0.7196811542903868	5.5812260597698825e-21	1.2044285836983407e-16
ENSG00000266677	24.82805981482474	3.0125950247229656	0.32711840767335265	6.68704200182419e-21	1.4430636639936602e-16
ENSG00000224746	50.60188548730329	1.9420321918480643	0.22072518343495842	7.119477460662096e-21	1.5363832360108803e-16
LINC01833	97.71414983353799	-4.492466320536148	0.49425728230357885	7.982833693263811e-21	1.7226955110063305e-16
TSEN54	720.5120399086408	-1.003780193342774	0.1122850819855849	1.0786749994596363e-20	2.327780648833895e-16
KMT5C	389.289425501633	-1.1156876176268942	0.1254224662572663	1.1690950142874338e-20	2.5229070408322823e-16
PTRH1	238.69576487932687	-1.0199958066467156	0.11431666194439186	1.1973239125667506e-20	2.583825003319048e-16
FBXL15	228.3470647977282	-1.4095751941618822	0.1605667911123411	1.2879192595675511e-20	2.7793297621467754e-16
CDC42BPG	293.9990746980857	-1.052334518049554	0.11862648835192084	1.7332256394839975e-20	3.7403009300064665e-16
RPL7P9	192.31798289159966	1.0390942043222828	0.11722829771111477	1.9191373425564636e-20	4.1414983852368484e-16
ABHD15-AS1	56.297523376825474	2.0640462713467147	0.2362233245965171	1.962292631983531e-20	4.23462749982046e-16
SLC10A3	224.39704762568135	-1.0309720461615897	0.11631268901601019	1.9660443110636702e-20	4.2427236232754003e-16
ENSG00000287378	30.010760213904337	2.7901730422232878	0.30817137114968357	2.0884862988353175e-20	4.506953432886615e-16
FAM166A	19.547885850130704	6.0016128529554935	0.681440309634361	2.2856868447092643e-20	4.932512210882592e-16
ENSG00000261512	101.6735433914545	-1.558122186867607	0.18002504885567122	2.354849462919738e-20	5.081765140980794e-16
PLA2G3	819.8651971619793	-1.0248366855600315	0.11589838415158968	2.4216752675820745e-20	5.225975227442117e-16
ENSG00000275120	35.18478384136479	2.3470110243790145	0.26479150030763077	2.5472988960674102e-20	5.497071017713472e-16
ROGDI	136.27583209790217	-1.3375383143288133	0.1536509971353552	3.198271279443679e-20	6.901869421039459e-16
ENSG00000263585	20.506787575980294	5.2657248072091045	0.5951400152513144	3.237363352055827e-20	6.986230113736475e-16
PGGHG	321.3871822241186	-1.2878201849321087	0.14778460441838168	3.5035726577010685e-20	7.560709795318906e-16
GIT1	1817.3953079509183	-1.0549767275312487	0.1201803814721649	3.934588093533844e-20	8.4908411058460355e-16
ENSG00000285868	34.27193358770323	2.6034938838094273	0.2920334878557765	4.5171439515126965e-20	9.747996647364398e-16
ENSG00000266936	12.836957836661725	6.449014009505568	0.7433904472962913	4.7226128403853654e-20	1.019139850955162e-15
RABGGTA	222.0981211303102	-1.0654725636369957	0.12176333173808544	4.8924050142997953e-20	1.0557810020858957e-15
NPW	56.842495656748554	-2.0472218998916847	0.23766098265008279	5.3859254048177004e-20	1.1622827023596598e-15
EMP3	154.13819380755587	-1.631894063410611	0.1913302173433454	5.980181534486961e-20	1.2905231751422862e-15
HNRNPUL2	112.31504602343838	-1.8615735885779587	0.218274505306198	6.179100029861485e-20	1.3334497864441085e-15
SMARCA2	309.13739177544363	1.1038302988519795	0.1267146632315409	6.219392805807822e-20	1.342144967493328e-15
USHBP1	192.3148845992902	1.2309210996820472	0.14201084031259875	6.320834747440837e-20	1.3640361384977326e-15
SGSH	293.0448999101497	-1.0066839096998073	0.1152106569136994	6.498493671986717e-20	1.4023749344147335e-15
MAFK	425.97139406642873	-1.0430110322009543	0.11969861156060052	7.212514627374029e-20	1.5564606565873155e-15
ARHGAP33	441.6622031272217	-1.307383431622178	0.15173180041048487	7.708541336410969e-20	1.6635032203974872e-15
MRPS9-AS1	34.87473397294572	2.4304376615412036	0.27698170311869863	8.112005804303425e-20	1.7505708525686792e-15
CACTIN-AS1	17.854844792715657	3.5061887498239406	0.3929689079710068	8.839805453042986e-20	1.9076300167666767e-15
TNFRSF25	103.02033250604227	-1.7311454111932674	0.20439357605666683	9.092779922088481e-20	1.9622219071866942e-15
ENSG00000234961	25.119609190080833	3.687283104090671	0.41430206914622736	9.553790075038956e-20	2.061707898193407e-15
SLC15A3	401.321240617089	-1.1701467014890528	0.13545705711596406	9.775654078289572e-20	2.1095861500948896e-15
CCDC141	227.2389846159874	1.1883716119500942	0.137718264253992	1.0076098587364727e-19	2.174422075153308e-15
PPP1R12A-AS2	52.91062023729674	1.9538269762386122	0.2298506399812414	1.0093861235968116e-19	2.1782552547219195e-15
ENSG00000232754	37.81139440416634	2.5053566109423198	0.2855426672942542	1.106967953444176e-19	2.388836843532532e-15
RHBDF1	278.9225219878824	-1.060693995476487	0.12251667565118415	1.1224220461146376e-19	2.422186775515388e-15
ENSG00000236065	110.15600758141521	1.2313741875678297	0.14318658285940977	1.141627016732916e-19	2.4636311021096325e-15
SOCS1	473.6819533944765	-1.9212432024859205	0.226950765029218	1.2334982965094385e-19	2.661889323867368e-15
ENSG00000268189	18.487997323610365	4.091116740201913	0.46365752642270963	1.3230780474046155e-19	2.8552024262991603e-15
SPTBN1-AS2	60.289430569171905	2.212443607742496	0.2573032427851227	1.3370286712323766e-19	2.8853078725194686e-15
PDLIM7	1703.08362500369	-1.498691084344441	0.17722686310380475	1.5739878156539437e-19	3.3966657061812108e-15
NRL	92.71513416312273	1.457042585835696	0.17201719388081535	1.6033592665412853e-19	3.4600492971960937e-15
TIGD5	201.35768842364223	-1.0785762670938486	0.12546896843857366	1.8205220359610888e-19	3.9286865536040295e-15
ENGASE	266.1976376838512	-1.0076983154871697	0.1169640390020552	1.896729333836904e-19	4.093141902420039e-15
TLE2	176.72277598982254	-1.2321936547325374	0.14433952587836432	1.9637968877849756e-19	4.237873683839977e-15
ENSG00000266341	22.203829920928708	3.3981124018848035	0.38468406868317795	2.0598043092397299e-19	4.445057699339337e-15
PXMP2	47.14008820847192	-2.517787428775594	0.28914848773716545	2.0667113875457202e-19	4.459963174323664e-15
THBS4-AS1	31.127210855193667	2.617101265855356	0.29962698687226497	2.2967634367419806e-19	4.956415496489194e-15
RHPN1	158.4396228580829	-1.5365527889147403	0.1831255262615419	2.4574834361052806e-19	5.3032492551151955e-15
L3MBTL2-AS1	17.61741830954115	3.7162018903147596	0.42286072672672376	2.5307327840457305e-19	5.461321347970687e-15
SIX3	113.55372487793996	-5.492209731571066	0.6402344465346171	2.767881519250553e-19	5.9730883185426936e-15
SIX6	51.359743046425464	-5.102311955888404	0.5931580655398887	3.3273136894208054e-19	7.180342941770099e-15
EFNA2	258.7776144787216	-1.4170700599685624	0.16896719652907233	3.7626926147287168e-19	8.11989066258457e-15
SLC12A4	779.9947764076489	-1.0552767361547477	0.12414839695354736	4.469401385748931e-19	9.644968190446193e-15
DSC3	230.88147202208373	1.1485606963175026	0.13593432419359727	5.315762368996755e-19	1.1471415192294998e-14
SH2B2	371.23149220427206	-1.144773722000194	0.13550677547278794	5.432143693988093e-19	1.1722566091626304e-14
HELB	255.2948705525632	1.0899112221296385	0.1287881545200515	5.581255484284321e-19	1.2044349335085565e-14
C1orf159	191.16512969055597	-1.0635261667347493	0.12567773882308855	6.037661187873413e-19	1.3029272843430826e-14
PRC1-AS1	58.58459539918921	1.9001506518506108	0.22984135122348012	6.284752141778046e-19	1.3562495121957023e-14
DNPH1	389.5557738821207	-1.026662976998383	0.12121695510015165	6.317187712265784e-19	1.3632491083069562e-14
ENSG00000255730	19.61319487925309	3.251995340397168	0.3751229215306172	9.03796187217101e-19	1.9503921720145037e-14
ENSG00000245385	20.00633960394363	3.7893059615613995	0.43978981126696154	1.0804476774668508e-18	2.331606087973464e-14
ENSG00000253200	68.14697517542112	2.032133566039258	0.24765839004124413	1.6322243672442068e-18	3.522340184512998e-14
GPR84-AS1	35.73325577109362	2.1791974526239826	0.26344857452935777	1.8073320818667492e-18	3.900222632668445e-14
GPR162	116.07465487992063	-1.4335892478116716	0.17534691407939876	2.079237822026727e-18	4.486995219933677e-14
ENSG00000289254	19.304127338992668	3.945910048664289	0.46440487217209697	2.6456103874037027e-18	5.70922721601719e-14
SMOC2	172.00876420013128	1.35677197813228	0.16612873856886004	2.926594613990989e-18	6.315591176992555e-14
ENSG00000173867	25.252919209707716	2.7505952921643524	0.32460474493594527	3.0332133853602586e-18	6.545674485607438e-14
ENSG00000263388	17.47330076243593	3.3954262805929902	0.398527091995236	3.1766275797247554e-18	6.855162317046022e-14
ENSG00000260808	21.71739078674982	2.4849472532309487	0.29696206271861453	3.249524403371385e-18	7.012473662475449e-14
STX5-DT	13.191075235095253	4.631670167170065	0.553248691959588	3.881691815747822e-18	8.376690938383801e-14
ENSG00000228830	15.653853818332086	4.652203518322326	0.5568968000777186	4.423784721390641e-18	9.546527428761003e-14
ARSA	121.86245473527073	-1.279132398185837	0.1571777510330475	4.8422845737892755e-18	1.0449650110237256e-13
ASPHD1	225.37139134006972	-1.2857140469978803	0.15807970241349692	4.928266954789857e-18	1.0635200088436512e-13
ENSG00000226332	25.681238547099426	2.9428939008198696	0.34812452853599113	4.931230608993067e-18	1.0641595654207039e-13
PRR7	113.5718440899762	-1.7304506880569375	0.2166140100596966	5.1363741556791515e-18	1.108429542795561e-13
ENSG00000269570	26.9254478402649	2.4720372876589405	0.29766078759162073	5.202099611445771e-18	1.1226130961499974e-13
AMDHD2	265.23068605176195	-1.3843902861276054	0.17138135886165856	5.522425231730366e-18	1.191739365007413e-13
RNASEK	49.67197986067626	-2.300242332626224	0.28149095162919624	7.317373709861116e-18	1.5790892465880288e-13
SNAPC2	437.27879760931756	-1.0814933472611508	0.1325514762304732	7.353777247440136e-18	1.5869451299975813e-13
ENSG00000255139	101.65028255205033	1.2415601810580705	0.15326044972084824	7.414897128933125e-18	1.6001348004237682e-13
TERT	401.54270302475913	-1.1650379152687809	0.14407426358896988	1.0530742029838416e-17	2.27253413003913e-13
SNHG7	725.8548294285683	-1.2349054139075726	0.15320707912773315	1.0548392586518317e-17	2.276343120170653e-13
OGFR	696.7116651702621	-1.0472220290784273	0.1292912097660812	1.3240948402344844e-17	2.8573966652260174e-13
ANKRD13D	232.56077383361998	-1.248908891509143	0.15587424674192965	1.4909771639437366e-17	3.2175287197905836e-13
RNF215	194.24684448810484	-1.0258097172705203	0.12682836343082046	1.5529236350527733e-17	3.3512092044438847e-13
SH2D3C	122.32736241772379	-1.5074275955563687	0.19109232632306292	1.695662595778171e-17	3.6592398816892926e-13
UQCRB-AS1	16.180101015766144	5.583490243747951	0.6925865978483746	1.9335938465788353e-17	4.1726955209171267e-13
CARD19	174.94327482143302	-1.1491221822521043	0.1433527719431187	1.9547366145334737e-17	4.2183216141632364e-13
UBE2R2-AS1	25.93573964485283	2.330469609628178	0.29061539026112915	2.879627749658324e-17	6.214236683762663e-13
TEX56P	41.72625092076287	1.9615661343600286	0.25099015475124575	3.0123328507229155e-17	6.500614291860051e-13
ENSG00000280486	8.916860296967448	6.1809071665272315	0.7797142323251492	3.1531230028463825e-17	6.804439440142494e-13
ARHGEF6	175.49203684544034	1.1289401577239135	0.14194229434320246	3.4325046663477314e-17	7.407345069978404e-13
ENSG00000254873	18.295108101669125	3.5496341818126407	0.4321250426174233	3.8665908110117965e-17	8.344102970163456e-13
ZACN	65.22381769166297	1.2907532551254417	0.16434852268524888	4.6336814989217275e-17	9.999484674673088e-13
GTF3C2-AS1	15.893471090040192	4.9228607345770365	0.6125815752738774	4.6451085595665015e-17	1.002414427154451e-12
ADRA2C	203.42209416627966	-1.5886810269936513	0.20543096851134204	4.707116303460194e-17	1.0157956982867097e-12
MYRF	192.11198444820448	-1.1332404370208333	0.14338629389157498	5.0680445354780114e-17	1.0936840107561548e-12
FAM83B	171.3597183396731	1.1169612570025504	0.14122386152082428	5.0718724302821646e-17	1.0945100704548911e-12
ENSG00000271032	18.884800013021525	4.167427599535226	0.5149537223828956	6.33322208794784e-17	1.3667093265791439e-12
ITFG2-AS1	65.42223426397373	1.4032600118177723	0.18073830066474855	6.395453393898209e-17	1.3801388424032334e-12
ZNF724	322.949340516419	1.1561681519332248	0.14717820725420663	6.944923769457641e-17	1.498714549448959e-12
ENSG00000255585	13.007580913775783	4.6963138483337525	0.5876860641833087	8.459782853341964e-17	1.8256211397511958e-12
ENSG00000242553	17.065222567642362	3.196593329475355	0.39367585653898896	9.109346589482984e-17	1.9657969940104282e-12
HNRNPK-AS1	165.75035364078124	1.387912086342594	0.17977347050951178	9.497359695670114e-17	2.0495302223256106e-12
ENSG00000256364	112.96702305794155	1.5431343981742853	0.20191135919126235	1.067804453811404e-16	2.3043220113250097e-12
TMEM141	132.15355997843045	-1.0937059818326105	0.1398150957849125	1.0812914785322482e-16	2.3334270106725916e-12
FKBP2	119.46151070562752	-1.3062994965475996	0.1695948184663294	1.444808868947722e-16	3.117897539189184e-12
SEC1P	92.82021418194685	1.1017372193904653	0.14233973929521687	2.0214919091157607e-16	4.362379539871812e-12
LINC02604	52.709951016603945	-1.749156412314425	0.2326918736934352	2.1518556171696206e-16	4.643704421852041e-12
ENSG00000258504	14.096136175000739	5.424602975546537	0.6972878681107973	2.1636313517354955e-16	4.6691164570452e-12
ENSG00000291250	42.98708804029797	2.261706172865429	0.2943760035476368	2.925079891493366e-16	6.312322405842684e-12
TEPSIN	212.9761699287462	-1.1494084297263605	0.14994004346913678	3.144324207423162e-16	6.7854516396191835e-12
CNFN	64.69009570557573	-1.7148059344117452	0.22968290669096614	3.1928182505414796e-16	6.890101784668513e-12
COMTD1	145.080423958904	-1.1795068361917298	0.15431723360575833	3.421061782733539e-16	7.382651327138977e-12
ENKD1	124.26688015305562	-1.1975820794440721	0.15696416413822198	3.602051790857628e-16	7.77322776467076e-12
ENSG00000269534	13.806216626827005	4.094877690836988	0.5194191162044385	3.6772024953003847e-16	7.93540298485823e-12
MN1	309.45017696409076	-1.0132600685941004	0.1316682494236524	3.745125115400167e-16	8.081979999033561e-12
ENSG00000259138	76.10051045447796	1.4611864409465818	0.1947781723155195	4.011987702869834e-16	8.657869462793103e-12
CLDN3	227.00387256451856	-1.4008165519460622	0.1869038558995466	5.16273577312811e-16	1.114118379841046e-11
HMGN1P36	50.507773159898356	1.943559394637014	0.2614627114031835	5.523156601210245e-16	1.191897194541171e-11
ENSG00000289045	41.93971225864038	-2.2693963633467535	0.2987204976242515	5.833740847766817e-16	1.258921274948079e-11
ENSG00000274904	16.440789383528475	4.021757284250246	0.5134909139053169	5.918018760397714e-16	1.2771084484938266e-11
EZR-AS1	13.520088339303266	3.7962133501530637	0.48407863551718505	6.629786294650361e-16	1.4307078823855479e-11
P4HA3	29.874430239887975	2.642454952559625	0.3402520294969582	6.776246701624546e-16	1.462314038210577e-11
PRMT5-DT	17.67076570631604	3.0078072791040755	0.38296594866688033	6.812042451169736e-16	1.470038760962429e-11
ENSG00000235085	17.46921330324804	3.969082348584506	0.508475599348167	7.640079864739266e-16	1.6487292348107335e-11
ENSG00000276529	92.73949862935865	-1.3180439567369655	0.17635455451086063	8.027688258772579e-16	1.7323751262431226e-11
NUDT14	29.98120528483965	-2.902909108899147	0.3721118619792082	9.064317231065833e-16	1.9560796584640066e-11
PCSK9	1044.8556017903695	-1.6766966037351176	0.22896154420015033	9.639423237955074e-16	2.080187534750705e-11
SRRM5	24.787043288421085	2.6649906540625192	0.34527683273529935	1.0402204411824097e-15	2.24479571207164e-11
ENSG00000251654	61.185438481888006	-2.323561212979873	0.307736309261122	1.0533987872439128e-15	2.273234582872364e-11
ENSG00000260536	80.50948252834503	1.4830776432345398	0.2018091515405028	1.1875852473902626e-15	2.562808963868187e-11
ENSG00000289899	45.08193789231463	1.6518281974392865	0.2263344234417929	1.1920432077624433e-15	2.5724292423513526e-11
LCAT	81.30993501790309	-1.8760462710326968	0.25686041597579357	1.245428670682488e-15	2.6876350713328092e-11
ENSG00000260272	40.4161101083533	-2.16759206422864	0.2915967587516748	1.2720782934816434e-15	2.7451449573333865e-11
GGNBP1	21.30486161819026	2.40992311493355	0.3186878482838791	1.3937984402334178e-15	3.0078170340237155e-11
ENSG00000284512	34.186555582535306	1.7829961570814454	0.24561600572226733	1.533395053031158e-15	3.309066524441239e-11
FIP1L1	111.49381622030438	-1.0800088062523956	0.14447937556806045	1.6637752619399841e-15	3.590427015266486e-11
RBM38-AS1	13.466132086176131	3.95848489192322	0.5140854300670076	1.7650306260922001e-15	3.808936091106968e-11
RHOB	484.3752903925665	-1.635859226571178	0.22573088546237585	1.7824326418728e-15	3.846489641161502e-11
TNMD	63.09554524626717	1.357377537769581	0.18530388662410735	2.1388634406212015e-15	4.615667304860553e-11
PTGES3P1	51.66115970828779	1.4215697821248887	0.19490591260452558	2.176980973425531e-15	4.697924940652296e-11
RAI1	133.62935830438408	-1.4677347391838516	0.20194555441633952	2.2702471392135994e-15	4.899193326422948e-11
ZNF649-AS1	59.91618303909785	1.9098395607728145	0.2643244990657065	2.3977111907607205e-15	5.174260749661635e-11
KLHL17	139.29661588116946	-1.4409940626787134	0.19821251033284196	2.4342462779308856e-15	5.253103467774851e-11
RPL3P4	85.60347384038315	1.131473838933147	0.15280844888173595	2.4344627777794934e-15	5.253570674448147e-11
RPP25L	242.90222387718217	-1.172464188954343	0.1589257512367403	2.6387313231216385e-15	5.694382195296496e-11
COL6A3	200.12769489892779	1.16031622938672	0.15723642047252862	2.6961589887082795e-15	5.8183110976324675e-11
CFAP410	130.01958320036812	-1.1107390238489803	0.15011953837281708	2.6973574835930123e-15	5.820897449593721e-11
XPC-AS1	24.119566698996397	2.645642650186773	0.3489975535424698	2.7811172362400896e-15	6.001650995806113e-11
ZNF837	82.48234751447214	-1.325963074069915	0.18163386311095975	2.861781045837068e-15	6.175723496916394e-11
H2BC7	17.646211524798712	2.6575089289810645	0.35106583059178603	3.119323734940264e-15	6.73150062000109e-11
UBE2E1-AS1	17.339075201384887	2.7841274234333904	0.3660376311939181	3.242847428133356e-15	6.998064749911781e-11
ENSG00000205622	33.15472511020201	1.9899407592746874	0.2763701355187608	3.605024128518278e-15	7.779642069342444e-11
NUDT8	62.94975368505865	-1.6577106571952998	0.2319357439458663	3.611072696409244e-15	7.792694878851149e-11
THBS2-AS1	31.774479056301676	2.023141775368172	0.28045274671830456	3.645407870946459e-15	7.866790185502459e-11
ENSG00000270871	98.06801774485218	1.3292624596162723	0.18295111548252607	3.6504321083260396e-15	7.877632489767594e-11
PDXP-DT	23.04559470730934	2.7682986126548954	0.3650712908064798	3.730050346103942e-15	8.049448646892307e-11
ENSG00000287934	28.20658617913085	2.3426451711843397	0.317324673178069	3.976733441950532e-15	8.58179076772925e-11
PPP1R13L	227.98431032684823	-1.1158635400341346	0.15237998470402794	4.68948542953872e-15	1.0119909556944558e-10
SEZ6	114.79038620922393	-1.0202255646647298	0.1386366679855597	4.802478150230037e-15	1.036374784819642e-10
TTLL3	24.113534049331165	2.3732909631916703	0.32188380187994425	4.84406262597574e-15	1.0453487146855647e-10
SDCBP2-AS1	118.42160383163889	1.0302228885492068	0.14011779564656474	4.880147672738762e-15	1.0531358677770248e-10
INHA	34.90129666855102	2.3609932097778854	0.32147038547637136	5.676277151027063e-15	1.22494060919164e-10
CDC20B	24.590874016255277	2.1622171820950298	0.2994385253497658	5.945552759550317e-15	1.2830502855109584e-10
ENSG00000257286	15.61466192298512	3.465419016807803	0.4578878335554082	6.7209772239661405e-15	1.4503868849318932e-10
ENSG00000245748	18.214828855005983	2.842951847477504	0.37864562164391175	7.533016120119399e-15	1.6256248787217663e-10
ENSG00000263731	154.04614220872742	-1.1810054507883443	0.1633264298101902	7.598560392081461e-15	1.6397693326111793e-10
ENSG00000235979	26.50159165649344	2.150348531497249	0.2995575953999579	7.696300556119145e-15	1.6608616600105115e-10
ENSG00000279762	14.007605339015011	3.165791336613473	0.41939142563635046	7.81212071690376e-15	1.6858556507078317e-10
ENSG00000260836	102.110794750712	-1.3479749887739982	0.1885707450158563	8.066201565627434e-15	1.7406862978624e-10
GJD2-DT	18.65374294091241	2.719649393607819	0.3650975097335884	8.962446693881939e-15	1.9340959965397224e-10
ENSG00000235236	39.20484035652297	1.6969331296258878	0.24196432252878095	9.245918159876993e-15	1.995269138901455e-10
TSPOAP1-AS1	41.34036063869876	1.696153426302767	0.24190542097702425	9.35136906849495e-15	2.0180254449812102e-10
MYG1-AS1	37.815422792737024	1.9138060878101184	0.27254938014809965	1.0643586625822086e-14	2.2968859938524061e-10
KRT8P3	46.12891882479523	1.4361770401426641	0.2032862327254175	1.100275628923611e-14	2.3743948072171526e-10
NAV2-AS2	11.507240384881479	4.357106921485683	0.5881720389606567	1.1254205677888651e-14	2.428657585288371e-10
RNF208	122.61776132827362	-1.4402502427534896	0.2043274844615644	1.2187512912632163e-14	2.6300652865460206e-10
LINC00630	100.9850436725468	1.0997840843528475	0.15291219832545022	1.2875471086270946e-14	2.77852666041727e-10
